artwork_id,color_pallete,palette_count
6820,#889092,7382
6820,#213244,7757
6824,#f4d996,3661
6824,#e5c37c,5195
6824,#cd9546,6833
6824,#bd6b25,5076
6824,#a55119,4456
6824,#976b29,5769
6824,#70491c,6994
6824,#cdad65,5341
6824,#4c1d09,7532
6824,#dfb467,3917
6824,#ae8a42,6366
6824,#9d360e,4396
6826,#d3b9a9,3451
6826,#bb9f91,8163
6826,#af9182,5886
6826,#a67d66,6043
6826,#8e5339,6085
6826,#873d28,4384
6826,#5b3326,6184
6826,#c4aa9b,6030
6826,#ba927a,2650
6826,#a76a49,4222
6826,#a58a80,6148
6826,#8c6c5f,6290
6832,#af8b68,5209
6832,#8a592e,5770
6832,#795330,5184
6832,#784521,6124
6832,#634327,5385
6832,#28150b,6454
6832,#bca289,3840
6832,#a17247,6743
6832,#995e2e,4764
6832,#60341a,5489
6832,#45301e,4938
6832,#3b2415,5636
6835,#75613e,4777
6835,#664d3f,2946
6835,#573131,4963
6835,#474b3f,6865
6835,#312941,6351
6835,#231525,6648
6835,#c2a073,3247
6835,#8a7c42,4687
6835,#88703c,5699
6835,#6b6e41,6557
6835,#555c40,8571
6835,#373c3e,4225
6838,#ccc7a8,5408
6838,#c5bf9e,6367
6838,#897f44,6064
6838,#3c2f0f,7132
6838,#d4d2b3,4047
6838,#c0b898,6555
6838,#bcb08c,5275
6838,#a39e73,3424
6838,#7f6c34,4885
6838,#64743c,3531
6838,#616232,4702
6838,#585022,8146
6863,#caaf9f,3575
6863,#a48570,4621
6863,#9d6b49,4376
6863,#77675b,4670
6863,#5c2b12,6858
6863,#170707,6758
6863,#8f2810,3574
6863,#834c2c,6851
6863,#574634,7647
6863,#452615,6701
6863,#2c2821,4371
6863,#241811,5534
6872,#c2a981,5040
6872,#af6119,6668
6872,#a17d47,2959
6872,#915d1c,4689
6872,#8d410f,7209
6872,#d7c4a2,3649
6872,#cab89b,7658
6872,#c8903a,5917
6872,#c17a29,5921
6872,#634825,3057
6872,#573010,6423
6872,#3f1808,6346
6881,#b49f84,5919
6881,#a98f72,5589
6881,#a46f3e,5223
6881,#914b21,5751
6881,#88736e,7459
6881,#804f34,3586
6881,#511b14,7142
6881,#c4b699,3982
6881,#a68058,4483
6881,#975c30,4307
6881,#763016,8150
6881,#6a4e4d,3945
6903,#d39340,4655
6903,#cdaf62,3778
6903,#5f4124,9616
6903,#3a2111,6605
6903,#dfcc70,3936
6903,#d66e2f,4324
6903,#b75227,5852
6903,#b16e34,5091
6903,#ab9058,4756
6903,#a13e22,3263
6903,#926a39,5508
6903,#865228,8152
6904,#bfa993,4562
6904,#b49365,5885
6904,#9c795c,7265
6904,#784b30,7218
6904,#cdcca5,3884
6904,#c7b694,3665
6904,#c6be9c,5594
6904,#c0a67a,5029
6904,#bbb494,4515
6904,#b2a489,5954
6904,#a4907a,6565
6904,#b29685,5400
6905,#ce9543,3751
6905,#bd833c,5282
6905,#b46528,4116
6905,#925d2b,4870
6905,#734520,4938
6905,#702d14,5873
6905,#361b13,5481
6905,#200b0b,6984
6905,#b17638,7491
6905,#a5642b,5785
6905,#97481b,6254
6905,#432c1d,4711
6909,#cfb18c,3642
6909,#cfc19e,5652
6909,#c7b391,2938
6909,#bcad98,7082
6909,#bba18a,4658
6909,#9b8f88,7264
6909,#996f57,4198
6909,#686562,4852
6909,#d7c8a1,4378
6909,#cbbc9b,9580
6909,#bd9269,4623
6909,#49302a,6669
6910,#deb35a,5180
6910,#cf9f48,6182
6910,#c67734,4435
6910,#a03311,7989
6910,#864918,5163
6910,#66471c,3231
6910,#eecc75,4275
6910,#ca8c3a,5923
6910,#b55a25,4512
6910,#a17830,5943
6910,#9a581d,5626
6910,#69200a,7077
6914,#b89f7d,3864
6914,#9f6733,3936
6914,#914d25,3723
6914,#3f2716,6953
6914,#301b0f,5459
6914,#a37e4e,4465
6914,#7f6035,5034
6914,#704c26,6614
6914,#5f4424,5797
6914,#5e381d,7142
6914,#5b2c18,5353
6914,#44301c,7196
6919,#e7cda0,3759
6919,#cead87,7496
6919,#cb9d6d,4521
6919,#bb6d3d,4538
6919,#a7512b,4933
6919,#dabc95,5677
6919,#c98a53,4610
6919,#ab8c6d,6307
6919,#a0321b,4700
6919,#9a6c44,4946
6919,#6d4429,6187
6919,#4a140c,7862
6924,#9a8d5c,4134
6924,#947d44,7227
6924,#7a7b66,2431
6924,#758b90,8961
6924,#53797c,6893
6924,#3c656a,6544
6924,#bab48c,3226
6924,#ab985c,6699
6924,#a9a278,3005
6924,#889899,7191
6924,#6b6651,3430
6924,#191814,5795
6929,#dcaf31,5268
6929,#d04711,6998
6929,#a46713,5694
6929,#e3c462,4007
6929,#de9025,3529
6929,#dc6c1a,4529
6929,#d3a225,6537
6929,#ca901b,6969
6929,#b87018,4329
6929,#b68c1a,6840
6929,#875e16,4229
6929,#702c09,6607
6937,#825538,4223
6937,#806152,5013
6937,#77513c,4532
6937,#68412a,6425
6937,#5b3f33,5479
6937,#231111,7241
6937,#ab9080,3616
6937,#967461,5428
6937,#8f664a,3514
6937,#6b4c3d,5211
6937,#573422,7006
6937,#422a25,7848
6942,#d0cdc6,4824
6942,#d8d6ce,4375
6942,#cec4b5,6528
6942,#c8ac7e,2579
6942,#c7c6c6,7035
6942,#b1a28e,4530
6942,#ab8444,8023
6942,#a36e36,5475
6942,#806a54,4566
6942,#794a2c,6409
6942,#6d3019,4328
6942,#3b1e1b,6864
6948,#d9b790,3190
6948,#bd9775,6197
6948,#b98b68,4100
6948,#9e8570,7169
6948,#622512,6247
6948,#5b4936,4089
6948,#302d1e,4900
6948,#261b11,6047
6948,#190b07,6892
6948,#d0aa82,6414
6948,#c7a27c,6040
6948,#99502e,4251
6949,#d8bf8b,3883
6949,#c18939,4003
6949,#a2671c,5628
6949,#9e854a,4338
6949,#92330e,5790
6949,#86652b,4877
6949,#804f17,6980
6949,#392111,7576
6949,#c2a262,4535
6949,#bc6a20,4382
6949,#a75013,5862
6949,#57401e,7682
6964,#b18744,5741
6964,#9f6f2d,5373
6964,#9b1f07,4191
6964,#936b2d,7144
6964,#712509,6324
6964,#ba9250,3983
6964,#ab702a,3627
6964,#aa7e3a,7621
6964,#a55412,3871
6964,#983c08,6794
6964,#925619,4630
6964,#7e4e1b,6237
6969,#eedbc7,4569
6969,#d09f6b,3616
6969,#ce8b59,4775
6969,#c5b199,4888
6969,#c26d45,5119
6969,#896d62,5915
6969,#5f5559,7369
6969,#e7b47f,3289
6969,#e3c6a7,4641
6969,#ad402c,6144
6969,#958c83,7009
6969,#3b1a1e,8202
6975,#b59f95,3622
6975,#8f5326,4986
6975,#453120,4143
6975,#290d05,6464
6975,#a85622,6180
6975,#9c8278,6253
6975,#936e58,4909
6975,#853e16,6045
6975,#802c0c,3518
6975,#715037,5635
6975,#612e14,7877
6975,#3b2010,5904
6983,#e9f0a7,7064
6983,#f1db85,4364
6983,#eef7aa,4005
6983,#dfd388,7314
6983,#d49f47,8189
6983,#bf7f32,6882
6983,#efce71,4084
6983,#e9e89c,5812
6983,#e8c264,3642
6983,#e6b451,4594
6983,#d9be6c,4981
6983,#d6b059,4605
6995,#a43f28,5186
6995,#995b3e,3512
6995,#7e1911,6419
6995,#773d27,5165
6995,#39150f,7305
6995,#c59879,3958
6995,#bd5c3f,4468
6995,#b67658,4525
6995,#a12a1a,5688
6995,#b6442b,4574
6995,#82281a,4994
6995,#5d1a12,9742
7001,#dda162,3550
7001,#c8773c,3882
7001,#aa7338,5257
7001,#a65f2a,5104
7001,#48351b,8962
7001,#2c150d,7033
7001,#c85c32,4080
7001,#c78645,4829
7001,#a04223,4702
7001,#842a1a,4093
7001,#7f562c,5811
7001,#654220,8233
7011,#d3cba4,5874
7011,#cdb77f,4244
7011,#bf5f29,5154
7011,#a9a975,5776
7011,#6f7f4d,5078
7011,#545f31,4539
7011,#f3f0e0,4541
7011,#ece8d2,5472
7011,#e2dcbe,5942
7011,#b18647,3805
7011,#9e341a,8597
7011,#432c19,6514
7012,#d5c9a1,3777
7012,#b98b56,4732
7012,#a78750,5209
7012,#9f6341,4477
7012,#6f653c,3550
7012,#6d3925,6290
7012,#615331,5692
7012,#2f2515,7256
7012,#c1b695,6223
7012,#b4a683,7191
7012,#908259,4321
7012,#866236,6818
7016,#bdad74,3142
7016,#a0a186,4369
7016,#8a8551,5926
7016,#2a3b25,5314
7016,#171d0f,7093
7016,#d6d2bc,4102
7016,#cfcab7,5896
7016,#c8c4b3,6247
7016,#bebcac,7571
7016,#7c6e31,5068
7016,#56603e,5420
7016,#47421d,5388
7020,#ccb39d,3891
7020,#b9a18b,5873
7020,#8d6743,4950
7020,#654d36,5533
7020,#494939,5282
7020,#131115,6357
7020,#a28e80,6809
7020,#937a5c,4981
7020,#6b644d,5090
7020,#423429,5924
7020,#2a2c29,4853
7020,#21201f,5993
7026,#d7bb6e,4892
7026,#d3af64,4063
7026,#cc9959,2899
7026,#c3ab5e,4736
7026,#733718,7485
7026,#37230b,8396
7026,#a9783b,5936
7026,#e6cc82,4193
7026,#bc984e,6253
7026,#a98e44,4941
7026,#a76034,4503
7026,#786027,7239
7041,#c56b41,4913
7041,#c07f56,3585
7041,#bc5537,3499
7041,#873d31,6045
7041,#753731,9168
7041,#d9a46f,3607
7041,#ad3a2c,3244
7041,#a0543e,7093
7041,#9b6854,4544
7041,#845047,5391
7041,#5d363b,6278
7041,#4c2427,8169
7063,#dad7b0,4222
7063,#d1cda7,6329
7063,#bfb799,5473
7063,#ad9d7a,5432
7063,#906b4c,4350
7063,#8d856c,6549
7063,#7c674c,4629
7063,#6a654f,3800
7063,#61553f,5911
7063,#a78a66,4410
7063,#5c402b,7362
7063,#2f281d,7069
7065,#d8a75e,3219
7065,#f2d6ae,3832
7065,#dcba7d,5009
7065,#d08c48,5711
7065,#b7a460,4918
7065,#b58c4e,4843
7065,#a94831,7221
7065,#a06c44,5643
7065,#9a8656,6578
7065,#6b624b,6300
7065,#5d4e41,5207
7065,#493837,7055
7077,#8c9d68,4902
7077,#76834b,6964
7077,#5f3f23,4612
7077,#462518,6002
7077,#27351c,3993
7077,#232316,6356
7077,#1a150f,6642
7077,#a3b893,4085
7077,#7d6433,3923
7077,#5e6435,5907
7077,#455c31,5839
7077,#3b3e22,6311
7089,#d5b58e,5353
7089,#c79f7a,6630
7089,#9a755b,6238
7089,#964121,6440
7089,#90593b,5167
7089,#48170b,6397
7089,#e1c8a8,4053
7089,#c7865b,5066
7089,#c17045,4407
7089,#b35a32,5227
7089,#6e4e3e,4233
7089,#683623,6325
7093,#c77528,5999
7093,#bd5125,5292
7093,#9d4f26,5520
7093,#412b1f,4304
7093,#3d1d18,4874
7093,#dd9e3c,3458
7093,#d38a2c,6017
7093,#c16226,6257
7093,#8a361e,3734
7093,#592e1f,4845
7093,#2a1a15,7312
7093,#1d0c0d,7924
7096,#d7cb96,4106
7096,#aa8f5e,5709
7096,#8f8d5f,4888
7096,#768553,4964
7096,#61512f,4950
7096,#5c6b3b,6327
7096,#374121,6535
7096,#292515,6638
7096,#b7b493,5654
7096,#a5a688,5745
7096,#7e6e44,5674
7096,#405630,4346
7100,#faffff,1566
7100,#f8ffff,749
7100,#f3ffff,6069
7100,#f0fbfc,7563
7100,#e2eff3,8535
7100,#f8fefe,850
7100,#f8fdff,3509
7100,#aeb7c5,5746
7100,#f8fef9,658
7100,#f8fefc,17236
7100,#f0fefe,4132
7100,#eaf8fa,8923
7105,#856f5c,4832
7105,#523f30,4230
7105,#512b17,3796
7105,#43271d,5491
7105,#3a2118,6095
7105,#371914,8094
7105,#351311,3640
7105,#2f1311,7706
7105,#24090a,6907
7105,#aa9682,3672
7105,#6b4e36,3598
7105,#29100f,7475
7124,#caa1a2,3671
7124,#571f24,6880
7124,#fef6e2,4628
7124,#ece6d4,3808
7124,#e8beb1,3591
7124,#cf8a7d,3869
7124,#c86a55,4715
7124,#c7b4bd,5622
7124,#b33623,8206
7124,#a48c9e,7992
7124,#9c6a6f,5754
7124,#775867,6800
7126,#eed7a1,4355
7126,#977d42,4785
7126,#6a6738,7578
7126,#311f0f,7930
7126,#ceb478,4030
7126,#bd9859,4265
7126,#ac8044,4516
7126,#9a9254,4150
7126,#8f6837,5150
7126,#7a7a44,5842
7126,#734a26,5090
7126,#484c27,7845
7128,#b79563,5695
7128,#a8814f,8045
7128,#a1371b,4994
7128,#69351b,5068
7128,#1c1307,6484
7128,#d1ae79,3761
7128,#a25e2e,5896
7128,#72522f,6748
7128,#4e381f,5126
7128,#4c2613,4213
7128,#342e18,3864
7128,#2c2210,5642
7136,#f0e9b9,5771
7136,#debb47,3829
7136,#d7c394,5521
7136,#ca9b46,2136
7136,#bdb993,6061
7136,#b8b35f,4750
7136,#614119,7763
7136,#ede492,3694
7136,#ded491,6142
7136,#cd7c2c,5682
7136,#bb4a16,7671
7136,#8b8645,6516
5740,#e2d1ac,3925
5740,#d9bf8c,5425
5740,#cba771,6763
5740,#5d3f27,4899
5740,#3f3123,5433
5740,#36251b,6308
5740,#bf8e51,6087
5740,#be7227,4277
5740,#a06c3e,4952
5740,#92441b,5920
5740,#612c19,5189
5740,#281212,6358
6129,#aa9d74,3340
6129,#a7674f,5386
6129,#a43d35,5674
6129,#8e8b6d,6082
6129,#802324,7617
6129,#7e3b30,4754
6129,#573328,4130
6129,#3d1114,5830
6129,#b6b089,4491
6129,#b18e63,5271
6129,#75684e,6432
6129,#51201f,6529
6343,#ddd3ac,4221
6343,#cea367,3524
6343,#ca7940,6929
6343,#8a3b19,2156
6343,#897944,5817
6343,#534921,10230
6343,#ccbe8d,4821
6343,#b8622f,7246
6343,#a79c69,4669
6343,#885225,2214
6343,#736031,6633
6343,#3b2811,7076
6452,#c2c7cb,6672
6452,#b39b49,4933
6452,#b2b7b4,7338
6452,#838b6e,4364
6452,#6b6d43,4670
6452,#536349,5661
6452,#524b2a,5408
6452,#1d2d21,6531
6452,#d1d4d3,3992
6452,#9a9665,3430
6452,#837236,6894
6452,#394633,5643
6463,#bca15f,4704
6463,#b6af6a,4051
6463,#a1874b,3921
6463,#919b4d,6426
6463,#716d2a,6619
6463,#6e7f32,5768
6463,#dbcc8f,5342
6463,#c3ba75,5445
6463,#a6a064,5959
6463,#83863c,7240
6463,#725a22,3204
6463,#464c16,6857
6524,#be4712,7975
6524,#bc8765,3825
6524,#8c3510,6516
6524,#e8ac72,3565
6524,#db8855,4700
6524,#da9463,4520
6524,#d47a46,3850
6524,#cb682c,5094
6524,#bf7847,4656
6524,#b5683a,6268
6524,#a37868,8534
6524,#946659,6033
6984,#c5af8c,6008
6984,#b2854d,5043
6984,#a96931,4703
6984,#8f632e,4861
6984,#613f20,4794
6984,#301b11,6087
6984,#d1be9c,4034
6984,#b99e78,6349
6984,#8e5024,6615
6984,#794e23,5653
6984,#78401f,5711
6984,#57321a,5678
6994,#cbbbaf,4756
6994,#a78b64,4531
6994,#908b88,4014
6994,#818590,9808
6994,#705334,5978
6994,#653918,4584
6994,#462513,6305
6994,#dfd4cc,4189
6994,#aea296,6465
6994,#917047,4524
6994,#7c7064,4643
6994,#6c6c6d,5739
7066,#c8836c,4567
7066,#ae8380,6794
7066,#97493f,6928
7066,#3e2b2e,7241
7066,#fcdecd,3883
7066,#f0bead,5048
7066,#daa495,6656
7066,#cd9281,5923
7066,#b66a54,4773
7066,#956862,4617
7066,#6e4c4a,4251
7066,#5a3639,4855
7068,#e8e3de,4332
7068,#ded5d1,5514
7068,#757769,3741
7068,#635d47,3457
7068,#4f5549,5068
7068,#394948,7787
7068,#2b312d,6783
7068,#cec0ba,6049
7068,#b7a69d,5408
7068,#a18a77,3321
7068,#696a57,5546
7068,#181a18,8530
5671,#dfe3d4,6259
5671,#d3d5c4,3546
5671,#b0ad73,5313
5671,#a76344,7715
5671,#e8e8d6,4151
5671,#e0dac5,3182
5671,#d8c494,4540
5671,#d3aa6c,5721
5671,#be885b,8512
5671,#8f825c,5942
5671,#726248,4573
5671,#613827,6082
5693,#d8cbba,3808
5693,#9e8156,3332
5693,#8d2f20,3873
5693,#643b22,9198
5693,#3e271d,7311
5693,#0e0b13,8283
5693,#bca488,5597
5693,#b6884e,2494
5693,#a96a2e,5497
5693,#97682c,6048
5693,#924423,4454
5693,#825e35,5641
5882,#6f4737,5791
5882,#e9e1de,3854
5882,#ccc7ce,5662
5882,#b4b1bb,7011
5882,#a17d5a,4517
5882,#6f5d53,6145
5882,#524941,4054
5882,#483531,5731
5882,#a79888,4700
5882,#876045,5730
5882,#84786c,5486
5882,#342221,6855
5945,#d3c1be,4647
5945,#cca790,4034
5945,#5f5549,5653
5945,#e2dce3,4137
5945,#b4a097,3788
5945,#b3886e,8826
5945,#958071,5661
5945,#936c56,6805
5945,#8a5644,4466
5945,#4c3a30,5305
5945,#372620,4715
5945,#111414,7499
5950,#d6c5b7,3872
5950,#a6998e,8099
5950,#9c7d6e,7490
5950,#7a5144,5021
5950,#3e3130,5092
5950,#322929,5510
5950,#bbaea3,5255
5950,#7e6e67,7420
5950,#5b443f,3984
5950,#443c38,4001
5950,#37302e,4217
5950,#352c2c,5575
5971,#e8cfa2,4269
5971,#d6b177,5776
5971,#d19f5e,6469
5971,#9c673a,4954
5971,#3c3d2f,5543
5971,#312926,5650
5971,#dfc292,5737
5971,#cb8c4e,5127
5971,#a58656,4713
5971,#686243,5889
5971,#64442f,4659
5971,#1d1215,6750
5972,#6a593d,5880
5972,#382d26,6884
5972,#c9ac8a,3817
5972,#b2926d,4703
5972,#a78058,3955
5972,#8d7855,4440
5972,#896841,4000
5972,#796441,5465
5972,#5f4a31,5471
5972,#533c26,4149
5972,#281c16,9061
5972,#19100b,7711
6085,#b8b190,5979
6085,#ae9b73,5081
6085,#7a6f4c,4789
6085,#3e533d,5971
6085,#373d27,5059
6085,#c8c097,4231
6085,#c1b890,5403
6085,#b1a88c,5281
6085,#8c928c,6110
6085,#5b6248,5113
6085,#1d382a,5863
6085,#111e17,6656
6292,#e7e1d4,5122
6292,#af5d31,6286
6292,#8a351f,6635
6292,#7d7d5a,5589
6292,#251912,8412
6292,#deb47c,3178
6292,#ca8248,4884
6292,#bfb490,3454
6292,#ae804b,5279
6292,#9da68c,4118
6292,#7d5c39,5496
6292,#394836,7083
6464,#67532e,4687
6464,#192f24,5023
6464,#c2bcad,3999
6464,#aca694,5471
6464,#95907b,7148
6464,#897856,3907
6464,#777053,5166
6464,#5c6a55,6928
6464,#544e34,4968
6464,#3d3218,5867
6464,#384a38,6028
6464,#0c0c07,6344
6527,#fbefd8,4181
6527,#f0dbbe,4986
6527,#bd8140,5325
6527,#9f7f4b,6202
6527,#915f33,8829
6527,#edca9d,4086
6527,#e1b67d,5133
6527,#dba662,4414
6527,#d9c8b2,3914
6527,#c49251,6353
6527,#c1a673,4908
6527,#574230,7205
6597,#ddc9c6,4087
6597,#d1b5b1,4628
6597,#b59592,3915
6597,#b08380,5853
6597,#9c5141,3348
6597,#926b6c,6950
6597,#6b3d3d,5689
6597,#c99e9a,3925
6597,#ae7068,3399
6597,#8b341d,9739
6597,#82524e,6598
6597,#4e1a1c,7405
6603,#c9ab8f,3452
6603,#9aa79b,5279
6603,#735b3b,6149
6603,#6f8173,6652
6603,#4a574d,5865
6603,#48311f,9204
6603,#0f1310,7235
6603,#e3e2d0,3761
6603,#c9c2b0,5033
6603,#b38862,3466
6603,#948462,4623
6603,#91603a,4817
6628,#d2b996,3825
6628,#c1a98c,6116
6628,#b1997f,6596
6628,#aa7f5d,4644
6628,#957d6c,5131
6628,#815941,6096
6628,#7e715f,4706
6628,#633f2e,5424
6628,#3b2f23,6362
6628,#615641,5508
6628,#45402c,4866
6628,#2a1814,6262
6655,#824d21,6896
6655,#6a3517,7368
6655,#483f36,3919
6655,#432f1f,6387
6655,#ddd6cd,4008
6655,#d0c0b4,5519
6655,#c0a899,6610
6655,#b29078,6201
6655,#ab7445,3719
6655,#836a51,4324
6655,#654a29,4445
6655,#311a10,6140
6667,#a09991,2673
6667,#59634c,2711
6667,#4f5336,6747
6667,#cccccd,4101
6667,#bfc0c1,5442
6667,#b4b4b9,6391
6667,#a8a8af,7353
6667,#868a8d,6555
6667,#7d6e48,5872
6667,#6a6a57,2612
6667,#424026,7764
6667,#1e2215,7315
6757,#c2a599,3926
6757,#bc8b73,3936
6757,#a18b82,3643
6757,#6f4330,8277
6757,#68636a,6113
6757,#454753,5439
6757,#cebeb8,3677
6757,#c3b0ab,4822
6757,#a8a2ab,6010
6757,#93644c,5688
6757,#82828b,5662
6757,#2d1a19,8343
6772,#bfad9f,3608
6772,#a8958f,3507
6772,#a35137,3739
6772,#834b3d,4131
6772,#af7249,6975
6772,#94868d,4484
6772,#867270,4928
6772,#6d5652,4704
6772,#6c3a34,6826
6772,#69709d,10517
6772,#564651,3148
6772,#462e2d,8969
6786,#dac1ae,5728
6786,#c5a37f,5372
6786,#9d7147,6020
6786,#7c6b54,2833
6786,#5e6f71,6085
6786,#5c4d3f,4770
6786,#313538,6699
6786,#e4d2c6,4147
6786,#d0b298,6250
6786,#be9265,5343
6786,#978a73,4156
6786,#526062,8133
6794,#e5a960,5892
6794,#c7773a,4693
6794,#b06331,4645
6794,#a46d3a,4105
6794,#7f5535,8363
6794,#613729,6626
6794,#fdd88e,4074
6794,#f6c47a,5666
6794,#d18c48,4906
6794,#ab7a46,3853
6794,#a9482b,4795
6794,#966234,7918
6888,#cecdc2,3858
6888,#c0bdb0,6950
6888,#a0873c,5306
6888,#97772d,5267
6888,#78753e,5598
6888,#1d2113,7238
6888,#aca27f,4544
6888,#7e5e26,4804
6888,#655a29,6568
6888,#49401f,5884
6888,#485429,5965
6888,#432c16,3554
6921,#efddc0,4726
6921,#dfc7a6,4770
6921,#b59d7c,5657
6921,#959da0,3105
6921,#7e7f7e,5645
6921,#4f6785,4328
6921,#322b2b,7681
6921,#fbf2d8,4182
6921,#b9b6ab,2501
6921,#7c96b4,10022
6921,#735c49,7568
6921,#4a3a34,5351
6926,#c79d67,4765
6926,#aa9565,3460
6926,#6a633e,6073
6926,#593f29,7284
6926,#31311e,8159
6926,#1e2918,4864
6926,#181d13,6219
6926,#e2d0a3,3593
6926,#cfb27c,4726
6926,#aa7e52,4782
6926,#9c643f,5098
6926,#0d120c,6513
6954,#ccbb9c,3710
6954,#be8d54,5938
6954,#b59d71,6738
6954,#684125,7201
6954,#2f2318,7808
6954,#b7ae99,4855
6954,#ad6a37,4683
6954,#a98a52,4425
6954,#906838,5388
6954,#8a866e,6606
6954,#766849,3927
6954,#546453,4257
6989,#c8b7b5,4015
6989,#c07b48,3983
6989,#9d5327,5364
6989,#99251c,6458
6989,#897564,5737
6989,#674f35,6505
6989,#541d14,6606
6989,#c3502b,4268
6989,#bca49b,6274
6989,#b3947d,6679
6989,#ae3621,3991
6989,#ad7a4c,5656
7039,#c5ae87,4416
7039,#947f4e,4857
7039,#7a735c,4753
7039,#753329,5831
7039,#5c574b,6310
7039,#23151a,8243
7039,#d6c6a7,4626
7039,#c59c62,3276
7039,#b78057,3791
7039,#a0987e,5667
7039,#825a39,6232
7039,#3e3a42,7534
7058,#a98f6c,3031
7058,#a37d48,4502
7058,#906737,5314
7058,#887968,5695
7058,#593723,6861
7058,#bca48b,4603
7058,#7f6240,4039
7058,#695c45,5151
7058,#644a2f,9219
7058,#403a28,4333
7058,#3a2a1e,6529
7058,#281610,6259
7079,#968f8f,6485
7079,#775f42,3901
7079,#46372a,5358
7079,#39251a,7267
7079,#383128,5547
7079,#1f1512,6773
7079,#d7cece,4224
7079,#bfb6b7,4916
7079,#7e746d,5872
7079,#59524c,6440
7079,#553a25,5095
7079,#38180f,3658
7119,#ece9d3,4074
7119,#e1ddc7,5536
7119,#bbc1bc,7691
7119,#b18b53,6022
7119,#a0a9a4,6230
7119,#6e4f33,6574
7119,#d6d4c0,5689
7119,#cfc49a,3900
7119,#cbcabe,6306
7119,#bfaa73,4727
7119,#b7b4a5,5500
7119,#8b886f,3287
7137,#ddb980,3866
7137,#cfa35d,4284
7137,#a07743,6596
7137,#4f3d38,4149
7137,#100b11,6630
7137,#cf9445,5047
7137,#bc803a,7715
7137,#ba9258,5381
7137,#8b5a31,4140
7137,#392827,7060
7137,#281e22,5657
7137,#1e161a,5011
5644,#f8d797,3978
5644,#cf914f,5438
5644,#b36133,5009
5644,#aa492c,3528
5644,#7e4932,8013
5644,#563d32,5136
5644,#342929,7805
5644,#e8bc75,5123
5644,#cf793c,4232
5644,#d7a660,6370
5644,#a37e4c,7401
5644,#3e2c2a,3503
5968,#c39d53,3842
5968,#bf8d42,4095
5968,#b57b36,5071
5968,#91692f,3800
5968,#6d6940,7525
5968,#d7b876,4064
5968,#958a4e,4910
5968,#8d7a3a,4803
5968,#885021,5169
5968,#78764b,7014
5968,#595e41,8719
5968,#423a24,6524
5989,#cccdb6,3686
5989,#857946,5169
5989,#b7a86f,4645
5989,#ad9459,4519
5989,#987e47,4253
5989,#919060,4113
5989,#726434,5855
5989,#6d7444,5023
5989,#585027,5557
5989,#546234,6560
5989,#394c24,9165
5989,#222e10,6991
6074,#e3cf8f,4001
6074,#d1b982,5311
6074,#c89151,6117
6074,#b06738,4460
6074,#775d38,5684
6074,#362718,7197
6074,#c5a470,6210
6074,#c08048,4803
6074,#9f8252,5929
6074,#966434,6320
6074,#784826,5187
6074,#6d3418,4317
6130,#ecede5,2966
6130,#e6ebea,3220
6130,#dad3bd,4874
6130,#d6a96d,3972
6130,#b5a583,3763
6130,#aa6b2c,5317
6130,#623718,8082
6130,#ebeef3,7214
6130,#dde8ea,4485
6130,#b38242,7481
6130,#7a6638,6283
6130,#1f140b,7879
6237,#b7bba3,4309
6237,#a4a173,3044
6237,#826d36,5435
6237,#81895d,4662
6237,#63834c,6016
6237,#616b42,5481
6237,#4f472a,6615
6237,#43673b,8704
6237,#a6ac94,5314
6237,#998a4b,4975
6237,#8b9c81,3533
6237,#1d2e1e,7448
6455,#f2e5d4,5149
6455,#eee1d0,4815
6455,#ecdfce,6114
6455,#e7dbc9,4345
6455,#e5d7c5,4866
6455,#dfd3c2,7010
6455,#e9dcca,5239
6455,#e9decd,4145
6455,#e5dac9,5630
6455,#e3d6c4,4854
6455,#d8c8b2,7194
6455,#c0a484,6175
6662,#cbc5a4,4105
6662,#b7a16a,4451
6662,#99834d,4062
6662,#866330,6486
6662,#654723,5813
6662,#21170a,7910
6662,#b9b293,3874
6662,#ad8644,4571
6662,#9c9e90,5411
6662,#827c53,4565
6662,#656038,5877
6662,#3f3c20,8411
6699,#a8a7ab,6567
6699,#83552e,7724
6699,#757162,5063
6699,#5d533d,5030
6699,#3f473e,3346
6699,#d6d6d7,4248
6699,#cccac8,4815
6699,#bfb6ae,3574
6699,#9d826b,5001
6699,#653a1d,7043
6699,#373224,6456
6699,#241810,6669
6813,#f5ebe1,3712
6813,#e8934f,2346
6813,#ac4d2b,9202
6813,#829198,8694
6813,#e7d0c3,5976
6813,#da7030,6046
6813,#cab6ac,6894
6813,#b59682,4840
6813,#af6c3e,3419
6813,#7f624a,3197
6813,#5e382d,7151
6813,#566a72,4059
6839,#f7dba4,3654
6839,#ca9555,5442
6839,#c48147,4740
6839,#7a4d23,2716
6839,#666133,6095
6839,#242109,7670
6839,#e9be81,5969
6839,#d4aa6c,6419
6839,#9e642f,4730
6839,#958048,5635
6839,#903216,3002
6839,#40401d,9464
7056,#ac7f4b,7602
7056,#87552b,4277
7056,#7e2b19,5151
7056,#754325,5161
7056,#573324,5015
7056,#36110e,6222
7056,#d4ba83,4132
7056,#c2a067,4860
7056,#a2602b,4552
7056,#965a26,4827
7056,#8e4619,8059
7056,#4a241b,5678
5666,#d6d38c,3719
5666,#d1c37c,6875
5666,#c1a56c,5205
5666,#af794e,5144
5666,#99573e,4868
