artist,year,color,paint_id,artwork_name,artwork_url
Pissarro,1898,#474136,4626,"Sunset, The Port of Rouen (Steamboats)",https://uploads0.wikiart.org/images/Pissarro-pissarro/sunset-the-port-of-rouen-steamboats-1898.jpg
Pissarro,1898,#2e271f,4668,Avenue de l&#39;Opera Rain Effect,https://uploads3.wikiart.org/images/Pissarro-pissarro/avenue-de-l-opera-rain-effect-1898.jpg
Pissarro,1898,#2f3528,4732,"Place du Theatre-Francais, Spring",https://uploads6.wikiart.org/images/Pissarro-pissarro/place-du-theatre-francais-spring-1898.jpg
Pissarro,1898,#a68431,4740,"Morning, Flowering Apple Trees, Eragny",https://uploads1.wikiart.org/images/Pissarro-pissarro/morning-flowering-apple-trees-eragny-1898.jpg
Pissarro,1898,#563d29,4758,"Boats, Sunset, Rouen",https://uploads1.wikiart.org/images/Pissarro-pissarro/boats-sunset-rouen-1898.jpg
Pissarro,1898,#67605c,4852,"rue de l'picerie, rouen (effect of sunlight)",https://images.metmuseum.org/CRDImages/ep/original/DT1139.jpg
Pissarro,1898,#0f1111,4922,place du thtre franais (detail),http://www.wga.hu/art/p/pissarro/Pissarro/2/paris08.jpg
Pissarro,1898,#16110b,4971,"The Cours la Reine at Rouen Morning, Sunlight",https://uploads0.wikiart.org/images/Pissarro-pissarro/the-cours-la-reine-at-rouen-morning-sunlight-1898.jpg
Pissarro,1898,#c5bfb1,4980,"Rue de l&#39;epicerie at Rouen, on a Grey Morning",https://uploads0.wikiart.org/images/Pissarro-pissarro/rue-de-l-epicerie-at-rouen-on-a-grey-morning-1898.jpg
Pissarro,1898,#775135,5030,"Rue Saint Honore Morning Sun Effect, Place du Theatre Francais",https://uploads8.wikiart.org/images/Pissarro-pissarro/rue-saint-honore-morning-sun-effect-place-du-theatre-francais-1898.jpg
Pissarro,1898,#172113,5035,"The Cours la Riene, The Notre Dame Cathedral, Rouen",https://uploads5.wikiart.org/images/Pissarro-pissarro/the-cours-la-riene-the-notre-dame-cathedral-rouen-1898.jpg
Pissarro,1898,#814c22,5037,Place du Thretre Francais Sun Effect,https://uploads1.wikiart.org/images/Pissarro-pissarro/place-du-thretre-francais-sun-effect-1898.jpg
Pissarro,1898,#211a14,5052,Laundresses at Eragny,https://uploads8.wikiart.org/images/Pissarro-pissarro/laundresses-at-eragny.jpg
Pissarro,1898,#131912,5134,place du thtre franais,http://www.wga.hu/art/p/pissarro/Pissarro/2/paris081.jpg
Pissarro,1898,#dab787,5139,Place du Theatre Francais,https://uploads8.wikiart.org/images/Pissarro-pissarro/place-du-theatre-francais-1898.jpg
Pissarro,1898,#ded2c2,5147,"View of the Cotton Mill at Oissel, near Rouen",https://uploads0.wikiart.org/images/Pissarro-pissarro/view-of-the-cotton-mill-at-oissel-near-rouen-1898.jpg
Pissarro,1898,#8e7a67,5172,Portrait of Jeanne,https://uploads7.wikiart.org/images/Pissarro-pissarro/portrait-of-jeanne-1.jpg
Pissarro,1898,#90823c,5186,Mother Lucien s Field at Eragny,https://uploads5.wikiart.org/images/Pissarro-pissarro/mother-lucien-s-field-at-eragny-1898.jpg
Pissarro,1898,#857a7a,5200,"Rouen, Fog Effect",https://uploads8.wikiart.org/images/Pissarro-pissarro/rouen-fog-effect-1898.jpg
Pissarro,1898,#d1b67a,5290,Sunrise at Rouen,https://uploads8.wikiart.org/images/Pissarro-pissarro/sunrise-at-rouen-1898.jpg
Pissarro,1898,#1e1e17,5304,old market place in rouen and the rue de l'picerie,http://www.wga.hu/art/p/pissarro/Pissarro/4/rouen5.jpg
Pissarro,1898,#c5b5b4,5317,"Sunlight, Afternoon, La Rue de l&#39;Epicerie, Rouen",https://uploads1.wikiart.org/images/Pissarro-pissarro/sunlight-afternoon-la-rue-de-l-epicerie-rouen-1898.jpg
Pissarro,1898,#253a04,5332,The Artist&#39;s Garden at Eragny,https://uploads3.wikiart.org/images/Pissarro-pissarro/the-artist-s-garden-at-eragny-1898.jpg
Pissarro,1898,#45301a,5369,Avenue de l&#39;Opera Morning Sunshine,https://uploads8.wikiart.org/images/Pissarro-pissarro/avenue-de-l-opera-morning-sunshine-1898.jpg
Pissarro,1898,#878178,5397,"Avenue de l&#39;Opera, Place du Theatre Francais. Misty",https://uploads0.wikiart.org/images/Pissarro-pissarro/avenue-de-l-opera-place-du-theatre-francais-misty.jpg
Pissarro,1898,#4a3d2b,5402,place du thtre franais,http://www.wga.hu/art/p/pissarro/Pissarro/2/paris06.jpg
Pissarro,1898,#19151a,5450,"Cezanne, Study",https://uploads2.wikiart.org/images/Pissarro-pissarro/Cezanne-study-1898.jpg
Pissarro,1898,#ceb48b,5462,"Rouen, Saint Sever Morning",https://uploads8.wikiart.org/images/Pissarro-pissarro/rouen-saint-sever-morning-1898.jpg
Pissarro,1898,#38221d,5463,"Sunset, Rouen",https://uploads4.wikiart.org/images/Pissarro-pissarro/sunset-rouen-1898.jpg
Pissarro,1898,#c9bdb0,5495,"Rouen Port, Unloading Wood",https://uploads8.wikiart.org/images/Pissarro-pissarro/rouen-port-unloading-wood-1898.jpg
Pissarro,1898,#f6e8bf,5503,Avenue de l&#39;Opera - Effect of Snow,https://uploads6.wikiart.org/images/Pissarro-pissarro/avenue-de-l-opera-effect-of-snow-1898.jpg
Pissarro,1898,#9b7d6e,5518,"The Docks, Rouen, Afternoon",https://uploads8.wikiart.org/images/Pissarro-pissarro/the-docks-rouen-afternoon-1898.jpg
Pissarro,1898,#764e37,5529,Place du Theatre Francais Rain Effect,https://uploads6.wikiart.org/images/Pissarro-pissarro/place-du-theatre-francais-rain-effect.jpg
Pissarro,1898,#ddb292,5534,"Saint Sever, Rouen Morning, Five O&#39;Clock",https://uploads3.wikiart.org/images/Pissarro-pissarro/saint-sever-rouen-morning-five-o-clock-1898.jpg
Pissarro,1898,#33211d,5548,"Place du Theatre Francais, Afternoon Sun in Winter",https://uploads5.wikiart.org/images/Pissarro-pissarro/place-du-theatre-francais-afternoon-sun-in-winter-1898.jpg
Pissarro,1898,#342822,5576,The Laundry Woman,https://uploads4.wikiart.org/images/Pissarro-pissarro/the-laundry-woman.jpg
Pissarro,1898,#a9906c,5587,"Rue Saint-Honore, Sun Effect, Afternoon",https://uploads2.wikiart.org/images/Pissarro-pissarro/rue-saint-honore-sun-effect-afternoon-1898.jpg
Pissarro,1898,#ccbcb3,5598,"Place du Theatre Francais, Foggy Weather",https://uploads4.wikiart.org/images/Pissarro-pissarro/place-du-theatre-francais-foggy-weather-1898.jpg
Pissarro,1898,#605248,5628,place du thtre franais,http://www.wga.hu/art/p/pissarro/Pissarro/2/paris07.jpg
Pissarro,1898,#6e5943,5631,"Rouen, Saint Sever, Afternoon",https://uploads1.wikiart.org/images/Pissarro-pissarro/rouen-saint-sever-afternoon-1898.jpg
Pissarro,1899,#776c4f,4664,the garden of the tuileries on a winter afternoon,https://images.metmuseum.org/CRDImages/ep/original/DT1559.jpg
Pissarro,1899,#aa8d54,4688,"Poplars, Afternoon in Eragny",https://uploads1.wikiart.org/images/Pissarro-pissarro/poplars-afternoon-in-eragny-1899.jpg
Pissarro,1899,#70705d,4706,the garden of the tuileries on a winter afternoon,https://images.metmuseum.org/CRDImages/ep/original/DT1861.jpg
Pissarro,1899,#585a37,4709,"The Field by the Ango Inn, Varengeville",https://uploads3.wikiart.org/images/Pissarro-pissarro/the-field-by-the-ango-inn-varengeville-1899.jpg
Pissarro,1899,#5a5b6c,4713,Still Life with Peppers,https://uploads6.wikiart.org/images/Pissarro-pissarro/still-life-with-peppers-1899.jpg
Pissarro,1899,#0a0913,4731,Portrait of Rodo Pissarro Reading,https://uploads2.wikiart.org/images/Pissarro-pissarro/portrait-of-rodo-pissarro-reading.jpg
Pissarro,1899,#d7cac2,4749,Landscape at Varengeville,https://uploads8.wikiart.org/images/Pissarro-pissarro/landscape-at-varengeville-1899.jpg
Pissarro,1899,#d3cdce,4750,The Tuileries Gardens Winter Afternoon,https://uploads3.wikiart.org/images/Pissarro-pissarro/the-tuileries-gardens-winter-afternoon-1899.jpg
Pissarro,1899,#cec2ca,4772,"Varengeville, Sunset",https://uploads2.wikiart.org/images/Pissarro-pissarro/varengeville-sunset-1899.jpg
Pissarro,1899,#c0a78e,4775,"The Carrousel, Grey Weather",https://uploads0.wikiart.org/images/Pissarro-pissarro/the-carrousel-grey-weather-1899.jpg
Pissarro,1899,#a36135,4776,Jeanne Reading,https://uploads6.wikiart.org/images/Pissarro-pissarro/jeanne-reading-1899.jpg
Pissarro,1899,#7c6528,4877,Autunm in Eragny,https://uploads8.wikiart.org/images/Pissarro-pissarro/autunm-in-eragny-1899.jpg
Pissarro,1899,#627038,4910,"Morning, Sun Effect, Eragny",https://uploads8.wikiart.org/images/Pissarro-pissarro/morning-sun-effect-eragny-1899.jpg
Pissarro,1899,#d5c8b5,4918,"Harvest in the Orchard, Eragny",https://uploads7.wikiart.org/images/Pissarro-pissarro/harvest-in-the-orchard-eragny.jpg
Pissarro,1899,#87705f,4963,"The Carrousel, Autumn, Morning",https://uploads2.wikiart.org/images/Pissarro-pissarro/the-carrousel-autumn-morning-1899.jpg
Pissarro,1899,#927b5e,4981,"Avenue de l&#39;Opera, Snow Effect",https://uploads3.wikiart.org/images/Pissarro-pissarro/avenue-de-l-opera-snow-effect-1899.jpg
Pissarro,1899,#d1cac7,5040,The Tuilleries Gardens Winter Afternoon,https://uploads4.wikiart.org/images/Pissarro-pissarro/the-tuilleries-gardens-winter-afternoon-1899.jpg
Pissarro,1899,#bfa789,5117,"Garden of the Louvre Morning, Grey Weather",https://uploads6.wikiart.org/images/Pissarro-pissarro/garden-of-the-louvre-morning-grey-weather-1899.jpg
Pissarro,1899,#9e6e31,5135,The Siesta,https://uploads2.wikiart.org/images/Pissarro-pissarro/the-siesta-1899.jpg
Pissarro,1899,#cdc4cb,5202,Garden at Eragny (study),https://uploads0.wikiart.org/images/Pissarro-pissarro/garden-at-eragny-study.jpg
Pissarro,1899,#c79b6c,5204,Garden of the Louvre Fog Effect,https://uploads5.wikiart.org/images/Pissarro-pissarro/garden-of-the-louvre-fog-effect-1899.jpg
Pissarro,1899,#34311b,5253,"The Gardener, Afternoon Sun, Eragny",https://uploads7.wikiart.org/images/Pissarro-pissarro/the-gardener-afternoon-sun-eragny-1899.jpg
Pissarro,1899,#77704d,5282,"haystacks, morning, ragny",https://images.metmuseum.org/CRDImages/ep/original/DP116768.jpg
Pissarro,1899,#2a262b,5301,Portrait of Paulemile,https://uploads1.wikiart.org/images/Pissarro-pissarro/portrait-of-paulemile-1.jpg
Pissarro,1899,#847156,5387,tuileries garden in rain,http://www.wga.hu/art/p/pissarro/Pissarro/2/paris10.jpg
Pissarro,1899,#171529,5414,The Market at Gisors,https://uploads3.wikiart.org/images/Pissarro-pissarro/the-market-at-gisors-1899.jpg
Pissarro,1899,#d8ccbb,5449,"The Carrousel, Afternoon",https://uploads6.wikiart.org/images/Pissarro-pissarro/the-carrousel-afternoon-1899.jpg
Pissarro,1899,#344021,5479,"Grey Weather, Morning with Figures, Eragny",https://uploads5.wikiart.org/images/Pissarro-pissarro/grey-weather-morning-with-figures-eragny-1899.jpg
Pissarro,1899,#14130c,5512,Garden of the Louvre Snow Effect,https://uploads6.wikiart.org/images/Pissarro-pissarro/garden-of-the-louvre-snow-effect-1899.jpg
Pissarro,1899,#4a341d,5533,Garden at Eragny,https://uploads8.wikiart.org/images/Pissarro-pissarro/garden-at-eragny-1899.jpg
Pissarro,1899,#ccd0cd,5571,A Field in Varengeville,https://uploads6.wikiart.org/images/Pissarro-pissarro/a-field-in-varengeville-1899.jpg
Pissarro,1899,#d4c1ac,5590,cowherd,https://images.metmuseum.org/CRDImages/dp/original/DP821727.jpg
Pissarro,1900,#bac9bf,4658,"The Tuileries Gardens, Afternoon, Sun",https://uploads0.wikiart.org/images/Pissarro-pissarro/the-tuileries-gardens-afternoon-sun-1900.jpg
Pissarro,1900,#4c261f,4671,Self Portrait,https://uploads0.wikiart.org/images/Pissarro-pissarro/self-portrait.jpg
Pissarro,1900,#b59383,4733,"Pont Neuf, the Statue of Henri IV, Sunny Weather, Morning",https://uploads1.wikiart.org/images/Pissarro-pissarro/pont-neuf-the-statue-of-henri-iv-sunny-weather-morning-1900.jpg
Pissarro,1900,#92a5ae,4793,"Berneval Meadows, Morning",https://uploads7.wikiart.org/images/Pissarro-pissarro/berneval-meadows-morning-1900.jpg
Pissarro,1900,#100b05,4820,"View of the Tuileries, Morning",https://uploads3.wikiart.org/images/Pissarro-pissarro/view-of-the-tuileries-morning-1900.jpg
Pissarro,1900,#a5b5c3,4825,"Spring Morning, Cloudy, Eragny",https://uploads2.wikiart.org/images/Pissarro-pissarro/spring-morning-cloudy-eragny-1900.jpg
Pissarro,1900,#c6d3c6,4828,The Garden of the Hotel Berneval,https://uploads6.wikiart.org/images/Pissarro-pissarro/the-garden-of-the-hotel-berneval-1900.jpg
Pissarro,1900,#433925,4843,"Apple Blossoms, Eragny",https://uploads8.wikiart.org/images/Pissarro-pissarro/apple-blossoms-eragny.jpg
Pissarro,1900,#aca294,4851,The Tuileries and the Louvre,https://uploads2.wikiart.org/images/Pissarro-pissarro/the-tuileries-and-the-louvre-1900.jpg
Pissarro,1900,#dfccb5,4860,The Tuileries Gardens 2,https://uploads6.wikiart.org/images/Pissarro-pissarro/the-tuileries-gardens-2-1900.jpg
Pissarro,1900,#917b32,4871,"Morning, Autumn Sunlight, Eragny",https://uploads4.wikiart.org/images/Pissarro-pissarro/morning-autumn-sunlight-eragny-1900.jpg
Pissarro,1900,#5e4529,5048,"The Garden of the Tuileries, Morning, Spring",https://uploads7.wikiart.org/images/Pissarro-pissarro/the-garden-of-the-tuileries-morning-spring-1900.jpg
Pissarro,1900,#583c3c,5075,Still Life with a Coffee Pot,https://uploads2.wikiart.org/images/Pissarro-pissarro/still-life-with-a-coffee-pot-1900.jpg
Pissarro,1900,#5d4f2d,5078,"Place du Carrousel, the Tuileries Gardens",https://uploads5.wikiart.org/images/Pissarro-pissarro/place-du-carrousel-the-tuileries-gardens-1900.jpg
Pissarro,1900,#341f15,5140,The Tuileries Gardens Snow Effect,https://uploads7.wikiart.org/images/Pissarro-pissarro/the-tuileries-gardens-snow-effect-1900.jpg
Pissarro,1900,#cfc5c9,5170,The Tuileries Gardens,https://uploads4.wikiart.org/images/Pissarro-pissarro/the-tuileries-gardens-1900.jpg
Pissarro,1900,#9b704b,5242,Jeanne Coushant,https://uploads7.wikiart.org/images/Pissarro-pissarro/jeanne-coushant-1900.jpg
Pissarro,1900,#121510,5323,The Goose Girl,https://uploads6.wikiart.org/images/Pissarro-pissarro/the-goose-girl-1900.jpg
Pissarro,1900,#4a4a3c,5326,Afternoon in Eragny grey weather,https://uploads6.wikiart.org/images/Pissarro-pissarro/afternoon-in-eragny-grey-weather-1900.jpg
Pissarro,1900,#7c634d,5471,"Vase of Flowers, Tulips and Garnets",https://uploads8.wikiart.org/images/Pissarro-pissarro/vase-of-flowers-tulips-and-garnets-1900.jpg
Pissarro,1900,#1e1812,5480,"Setting Sun, Autumn in Eragny",https://uploads2.wikiart.org/images/Pissarro-pissarro/setting-sun-autumn-in-eragny-1900.jpg
Pissarro,1900,#8b807f,5484,"The Louvre, Winter Sunshine, Morning",https://uploads8.wikiart.org/images/Pissarro-pissarro/the-louvre-winter-sunshine-morning-1900.jpg
Pissarro,1900,#261a10,5544,Road to Berneval-le-Petit,https://uploads8.wikiart.org/images/Pissarro-pissarro/road-to-berneval-le-petit-1900.jpg
Pissarro,1900,#64564d,5568,"The Bassin des Tuileries, Afternoon",https://uploads8.wikiart.org/images/Pissarro-pissarro/the-bassin-des-tuileries-afternoon-1900.jpg
Pissarro,1900,#895a30,5573,"The Louvre, Afternoon, Rainy Weather",https://uploads8.wikiart.org/images/Pissarro-pissarro/the-louvre-afternoon-rainy-weather-1900.jpg
Pissarro,1901,#5e3e28,4620,"The Pont Neuf, Rainy Afternoon",https://uploads3.wikiart.org/images/Pissarro-pissarro/the-pont-neuf-rainy-afternoon-1901.jpg
Pissarro,1901,#73491b,4653,"The Pont Neuf, Statue of Henri IV, Mist",https://uploads2.wikiart.org/images/Pissarro-pissarro/the-pont-neuf-statue-of-henri-iv-mist-1901.jpg
Pissarro,1901,#a39a93,4677,Sunset at Moret-sur-Loing,https://uploads8.wikiart.org/images/Pissarro-pissarro/sunset-at-moret-sur-loing-1901.jpg
Pissarro,1901,#422f1c,4809,Haymaking in Eragny,https://uploads2.wikiart.org/images/Pissarro-pissarro/haymaking-in-eragny-1901.jpg
Pissarro,1901,#37231b,4812,"The Market Surrounding the Church of Saint-Jacques, Dieppe",https://uploads4.wikiart.org/images/Pissarro-pissarro/the-market-surrounding-the-church-of-saint-jacques-dieppe-1901.jpg
Pissarro,1901,#312520,4854,Portal from the Abbey Church of Saint Laurent,https://uploads1.wikiart.org/images/Pissarro-pissarro/portal-from-the-abbey-church-of-saint-laurent-1901.jpg
Pissarro,1901,#261a16,4921,"The Church of St Jacques in Dieppe, Morning Sun",https://uploads2.wikiart.org/images/Pissarro-pissarro/the-church-of-st-jacques-in-dieppe-morning-sun-1901.jpg
Pissarro,1901,#ab7252,4940,Peasant with a Pitchfork,https://uploads2.wikiart.org/images/Pissarro-pissarro/peasant-with-a-pitchfork.jpg
Pissarro,1901,#6c7934,4945,Laundresses at Eragny,https://uploads1.wikiart.org/images/Pissarro-pissarro/laundresses-at-eragny-1.jpg
Pissarro,1901,#6d4831,4946,The Louvre,https://uploads2.wikiart.org/images/Pissarro-pissarro/the-louvre-1901.jpg
Pissarro,1901,#d0d0d9,4959,"The Church of Saint Jacues, Dieppe, Rainy Weather",https://uploads3.wikiart.org/images/Pissarro-pissarro/the-church-of-saint-jacues-dieppe-rainy-weather-1901.jpg
Pissarro,1901,#d1c5a0,4996,"The Pont Neuf, Shipwreck of the Bonne Mere",https://uploads6.wikiart.org/images/Pissarro-pissarro/the-pont-neuf-shipwreck-of-the-bonne-mere-1901.jpg
Pissarro,1901,#c4b5ae,5002,Apple Trees and Poplars in the Setting Sun,https://uploads7.wikiart.org/images/Pissarro-pissarro/apple-trees-and-poplars-in-the-setting-sun-1901.jpg
Pissarro,1901,#573926,5004,The Louvre 2,https://uploads4.wikiart.org/images/Pissarro-pissarro/the-louvre-2-1901.jpg
Pissarro,1901,#49523e,5033,Lovers Seated at the Foot of a Willow Tree,https://uploads7.wikiart.org/images/Pissarro-pissarro/lovers-seated-at-the-foot-of-a-willow-tree-1901.jpg
Pissarro,1901,#473b1b,5106,Harvest at Eragny,https://uploads0.wikiart.org/images/Pissarro-pissarro/harvest-at-eragny-1901.jpg
Pissarro,1901,#1c190f,5124,Bathers Seated on the Banks of a River,https://uploads3.wikiart.org/images/Pissarro-pissarro/bathers-seated-on-the-banks-of-a-river-1901.jpg
Pissarro,1901,#413315,5141,The Seine at Rouen,https://uploads1.wikiart.org/images/Pissarro-pissarro/the-seine-at-rouen-1901.jpg
Pissarro,1901,#32170d,5149,"The Fair, Dieppe Sunny Afternoon",https://uploads5.wikiart.org/images/Pissarro-pissarro/the-fair-dieppe-sunny-afternoon-1901.jpg
Pissarro,1901,#6c5f57,5165,The Pont Neuf 2,https://uploads7.wikiart.org/images/Pissarro-pissarro/the-pont-neuf-2-1901.jpg
Pissarro,1901,#a28d7c,5230,The Raised Tarrace of the Pont Neuf and Statue of Henri IV,https://uploads5.wikiart.org/images/Pissarro-pissarro/the-raised-tarrace-of-the-pont-neuf-and-statue-of-henri-iv-1901.jpg
Pissarro,1901,#e2e9f2,5231,"The Louvre, Morning, Mist",https://uploads6.wikiart.org/images/Pissarro-pissarro/the-louvre-morning-mist-1901.jpg
Pissarro,1901,#5d5e2e,5274,"Vegetable Garden in Eragny, Overcast Sky, Morning",https://uploads3.wikiart.org/images/Pissarro-pissarro/vegetable-garden-in-eragny-overcast-sky-morning-1901.jpg
Pissarro,1901,#191b1b,5276,"The Fair by the Church of Saint Jacques, Dieppe",https://uploads2.wikiart.org/images/Pissarro-pissarro/the-fair-by-the-church-of-saint-jacques-dieppe-1901.jpg
Pissarro,1901,#d0bbae,5308,A Meadow in Moret,https://uploads0.wikiart.org/images/Pissarro-pissarro/a-meadow-in-moret-1901.jpg
Pissarro,1901,#c2b9b8,5314,"The Pont Neuf, Afternoon",https://uploads6.wikiart.org/images/Pissarro-pissarro/the-pont-neuf-afternoon-1901.jpg
Pissarro,1901,#cab9c7,5330,The Pont Neuf and the Statue of Henri IV,https://uploads5.wikiart.org/images/Pissarro-pissarro/the-pont-neuf-and-the-statue-of-henri-iv-1901.jpg
Pissarro,1901,#a6917e,5336,View of the Seine from the Raised Terrace of the Pont Neuf,https://uploads5.wikiart.org/images/Pissarro-pissarro/view-of-the-seine-from-the-raised-terrace-of-the-pont-neuf-1901.jpg
Pissarro,1901,#e2d6b8,5417,"The Louvre, Winter Sunlight, Morning, 2nd Version",https://uploads2.wikiart.org/images/Pissarro-pissarro/the-louvre-winter-sunlight-morning-2nd-version-1901.jpg
Pissarro,1901,#200e0d,5454,"The Fair in Dieppe, Sunny Morning",https://uploads6.wikiart.org/images/Pissarro-pissarro/the-fair-in-dieppe-sunny-morning-1901.jpg
Pissarro,1901,#3d3b23,5481,"Kitchen Garden in Eragny, Afternoon",https://uploads8.wikiart.org/images/Pissarro-pissarro/kitchen-garden-in-eragny-afternoon-1901.jpg
Pissarro,1901,#d2ae9d,5516,"After the Rain, Autumn, Eragny",https://uploads2.wikiart.org/images/Pissarro-pissarro/after-the-rain-autumn-eragny-1901.jpg
Pissarro,1901,#a6adad,5538,"The Louvre, Morning, Sun",https://uploads5.wikiart.org/images/Pissarro-pissarro/the-louvre-morning-sun-1901.jpg
Pissarro,1901,#7f7a7f,5563,The Pont Neuf,https://uploads7.wikiart.org/images/Pissarro-pissarro/the-pont-neuf-1901-1.jpg
Pissarro,1901,#322517,5637,The Pont Neuf,https://uploads5.wikiart.org/images/Pissarro-pissarro/the-pont-neuf-1901.jpg
Pissarro,1902,#96704e,4702,"The Pont Royal, Grey Weather, Afternoon, Spring",https://uploads0.wikiart.org/images/Pissarro-pissarro/the-pont-royal-grey-weather-afternoon-spring-1902.jpg
Pissarro,1902,#90a2b2,4708,The pont Neuf,https://uploads5.wikiart.org/images/Pissarro-pissarro/the-pont-neuf-1902.jpg
Pissarro,1902,#472710,4743,Sunset at Eragny,https://uploads8.wikiart.org/images/Pissarro-pissarro/sunset-at-eragny-1902.jpg
Pissarro,1902,#775134,4767,"The Fishmarket, Dieppe, Grey Weather, Morning",https://uploads7.wikiart.org/images/Pissarro-pissarro/the-fishmarket-dieppe-grey-weather-morning-1902.jpg
Pissarro,1902,#986031,4790,"Square du Vert Galant, Sunny Morning",https://uploads0.wikiart.org/images/Pissarro-pissarro/square-du-vert-galant-sunny-morning-1902.jpg
Pissarro,1902,#9e8e7b,4794,"The Pont Neuf, Snow",https://uploads1.wikiart.org/images/Pissarro-pissarro/the-pont-neuf-snow-1902.jpg
Pissarro,1902,#c2c0c1,4824,In the Garden,https://uploads5.wikiart.org/images/Pissarro-pissarro/in-the-garden-1902.jpg
Pissarro,1902,#ab8557,4883,Pont Neuf Fog,https://uploads5.wikiart.org/images/Pissarro-pissarro/pont-neuf-fog-1902.jpg
Pissarro,1902,#7b6151,4891,View of Duquesne and Berrigny Basins in Dieppe,https://uploads2.wikiart.org/images/Pissarro-pissarro/view-of-duquesne-and-berrigny-basins-in-dieppe-1902.jpg
Pissarro,1902,#110e0a,4900,Road along the Loing canal,https://uploads4.wikiart.org/images/Pissarro-pissarro/road-along-the-loing-canal.jpg
Pissarro,1902,#58392d,4907,"The Louvre, Gray Weather, Afternoon",https://uploads7.wikiart.org/images/Pissarro-pissarro/the-louvre-gray-weather-afternoon-1902.jpg
Pissarro,1902,#bdc0c7,4914,"The Port of Dieppe, the Dunquesne and Berrigny Basins High Tide, Sunny Afternoon",https://uploads7.wikiart.org/images/Pissarro-pissarro/the-port-of-dieppe-the-dunquesne-and-berrigny-basins-high-tide-sunny-afternoon-1902.jpg
Pissarro,1902,#dbc7b1,4932,"Dieppe, Dunquesne Basin, Low Tide, Sun, Morning",https://uploads8.wikiart.org/images/Pissarro-pissarro/dieppe-dunquesne-basin-low-tide-sun-morning-1902.jpg
Pissarro,1902,#a8a58e,4960,"The Fishmarket, Dieppe 2",https://uploads6.wikiart.org/images/Pissarro-pissarro/the-fishmarket-dieppe-2-1902.jpg
Pissarro,1902,#d8b9a2,4977,The Pont Neuf 2,https://uploads7.wikiart.org/images/Pissarro-pissarro/the-pont-neuf-2-1902.jpg
Pissarro,1902,#cfc4bc,4997,The Port of Dieppe,https://uploads1.wikiart.org/images/Pissarro-pissarro/the-port-of-dieppe-1902.jpg
Pissarro,1902,#22100f,5003,"Elderly Woman Mending Old Clothes, Moret",https://uploads4.wikiart.org/images/Pissarro-pissarro/elderly-woman-mending-old-clothes-moret-1902.jpg
Pissarro,1902,#dacab0,5086,"Afternoon, the Dunquesne Basin, Dieppe, Low Tide",https://uploads1.wikiart.org/images/Pissarro-pissarro/afternoon-the-dunquesne-basin-dieppe-low-tide-1902.jpg
Pissarro,1902,#abaebf,5148,"Afternoon, Sun, the Inner Harbor, Dieppe",https://uploads2.wikiart.org/images/Pissarro-pissarro/afternoon-sun-the-inner-harbor-dieppe-1902.jpg
Pissarro,1902,#2b1710,5180,Roses of Nice,https://uploads5.wikiart.org/images/Pissarro-pissarro/roses-of-nice-1902.jpg
Pissarro,1902,#3b2723,5198,Old Wingrower in Moret,https://uploads5.wikiart.org/images/Pissarro-pissarro/old-wingrower-in-moret-1902.jpg
Pissarro,1902,#a48d70,5214,"The Fishmarket, Dieppe",https://uploads4.wikiart.org/images/Pissarro-pissarro/the-fishmarket-dieppe-1902.jpg
Pissarro,1902,#d5d2cd,5227,"The Seine Viewed from the Pont Neuf, Winter",https://uploads7.wikiart.org/images/Pissarro-pissarro/the-seine-viewed-from-the-pont-neuf-winter-1902.jpg
Pissarro,1902,#c6c1b0,5279,The Louvre and the Seine from the Pont Neuf,https://uploads8.wikiart.org/images/Pissarro-pissarro/the-louvre-and-the-seine-from-the-pont-neuf-1902.jpg
Pissarro,1902,#bcafaf,5318,"The Inner Harbor, Dieppe Afternoon, Sun, Low Tide",https://uploads2.wikiart.org/images/Pissarro-pissarro/the-inner-harbor-dieppe-afternoon-sun-low-tide-1902.jpg
Pissarro,1902,#c1a7a4,5428,"The Louvre, Afternoon",https://uploads3.wikiart.org/images/Pissarro-pissarro/the-louvre-afternoon-1902.jpg
Pissarro,1902,#c6baaa,5475,"The Inner Harbor, Dpeppe, High Tide, Morning, Grey Weather",https://uploads1.wikiart.org/images/Pissarro-pissarro/the-inner-harbor-dpeppe-high-tide-morning-grey-weather-1902.jpg
Pissarro,1902,#716241,5569,"Autumn, Morning Mist, &#201;ragny-sur-Epte",https://uploads0.wikiart.org/images/Pissarro-pissarro/autumn-morning-mist-éragny-sur-epte-1902.jpg
Pissarro,1902,#996e49,5574,The Raised Terrace of the Pont Neuf,https://uploads0.wikiart.org/images/Pissarro-pissarro/the-raised-terrace-of-the-pont-neuf-1902.jpg
Pissarro,1902,#afa291,5575,The Louvre,https://uploads2.wikiart.org/images/Pissarro-pissarro/the-louvre-1902.jpg
Pissarro,1902,#332a14,5579,Forest in Evening,https://uploads0.wikiart.org/images/Pissarro-pissarro/forest-in-evening-1902.jpg
Pissarro,1902,#c0b9c2,5599,"The Raised Terrace of the Pont Neuf, Place Henri IV, Afternoon, Rain",https://uploads3.wikiart.org/images/Pissarro-pissarro/the-raised-terrace-of-the-pont-neuf-place-henri-iv-afternoon-rain-1902.jpg
